ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
4235,8079,1,2024-09-14,1,27,292,2182,78,17813,1,0
4236,8082,1,2023-08-25,1,30,313,2390,86,17820,1,0
4237,8083,1,2024-05-09,1,30,320,2364,86,17821,1,0
4238,8086,1,2023-05-26,1,2,15,101,5,17827,1,0
4239,8086,1,2023-04-30,1,2,15,120,5,17826,1,0
4240,8087,1,2023-12-31,1,29,307,2293,84,17829,1,0
4241,8088,1,2025-01-05,1,4,36,278,9,17831,1,0
4242,8088,1,2025-01-15,1,4,36,274,10,17830,1,0
4243,8089,1,2024-12-24,1,13,127,998,34,17833,1,0
4244,8092,2,2023-03-07,1,14,137,1138,36,17841,1,0
4245,8092,1,2023-02-25,1,14,137,1134,36,17840,1,0
4246,8093,1,2023-11-28,1,20,210,1587,55,17846,1,0
4247,8095,1,2023-12-03,1,11,111,869,26,17850,1,0
4248,8095,1,2023-12-12,1,11,111,849,26,17849,1,0
4249,8097,1,2023-10-04,1,30,321,2377,86,17856,1,0
4250,8099,1,2024-01-19,1,27,292,2199,78,17862,1,0
4251,8101,1,2023-02-06,1,23,246,1894,63,17866,1,0
4252,8101,1,2023-02-19,1,23,246,1821,63,17865,1,0
4253,8102,1,2023-08-28,1,14,136,1117,36,17868,1,0
4254,8102,1,2023-09-03,1,14,136,1142,36,17867,1,0
4255,8104,1,2024-10-31,1,5,47,378,11,17870,1,0
4256,8107,1,2025-01-18,1,12,120,943,32,17877,1,0
4257,8107,2,2025-01-03,1,12,120,965,30,17878,1,0
4258,8108,1,2024-05-17,1,25,264,2033,71,17882,1,0
4259,8109,1,2023-10-13,1,11,114,894,28,17885,1,0
4260,8111,1,2023-12-31,1,23,246,1834,63,17890,1,0
4261,8111,1,2024-01-13,1,23,246,1822,63,17889,1,0
4262,8114,1,2023-06-02,1,13,128,1054,33,17896,1,0
4263,8123,2,2023-07-25,1,11,115,907,26,17913,1,0
4264,8123,1,2023-08-16,1,11,115,849,27,17914,1,0
4265,8130,1,2023-05-30,1,7,68,540,16,17927,1,0
4266,8133,1,2023-02-15,1,13,131,1053,35,17933,1,0
4267,8133,1,2023-03-07,1,13,131,1010,35,17931,1,0
4268,8135,1,2023-06-08,1,29,303,2346,84,17937,1,0
4269,8141,2,2024-01-09,1,1,5,53,3,17947,1,0
4270,8143,2,2024-02-28,1,10,103,787,23,17952,1,0
4271,8148,1,2024-10-21,1,8,75,640,19,17963,1,0
4272,8152,1,2024-02-26,1,11,110,837,28,17970,1,0
4273,8153,1,2024-07-31,1,18,179,1478,49,17971,1,0
4274,8154,1,2024-08-15,1,14,142,1094,37,17974,1,0
4275,8157,2,2025-01-10,1,11,106,889,26,17981,1,0
4276,8158,1,2023-05-19,1,5,48,371,11,17983,1,0
4277,8158,1,2023-06-14,1,5,48,368,13,17982,1,0
4278,8161,1,2023-03-16,1,15,148,1198,41,17989,1,0
4279,8162,1,2023-07-23,1,22,224,1782,60,17992,1,0
4280,8162,1,2023-07-31,1,22,224,1808,60,17990,1,0
4281,8163,1,2023-04-03,1,5,43,383,13,17993,1,0
4282,8165,1,2023-12-21,1,1,6,30,3,17995,1,0
4283,8168,1,2023-04-17,1,17,170,1391,46,17998,1,0
4284,8170,1,2023-12-24,1,12,121,979,32,18003,1,0
4285,8171,2,2023-04-08,1,2,13,84,4,18004,1,0
4286,8172,1,2024-05-11,1,27,283,2158,78,18005,1,0
4287,8173,1,2023-06-13,1,24,254,1941,69,18007,1,0
4288,8174,1,2023-03-13,1,27,290,2158,79,18009,1,0
4289,8178,1,2024-09-15,1,5,46,407,12,18019,1,0
4290,8181,2,2023-09-27,1,7,66,541,16,18022,1,0
4291,8186,1,2024-06-28,1,13,127,1000,35,18032,1,0
4292,8187,1,2023-10-22,1,23,242,1869,66,18033,1,0
4293,8188,2,2023-02-13,1,18,183,1474,50,18034,1,0
4294,8189,1,2024-02-09,1,8,77,628,19,18037,1,0
4295,8190,2,2024-12-16,1,25,259,1985,72,18038,1,0
4296,8191,1,2023-02-05,1,21,213,1709,56,18042,1,0
4297,8192,1,2024-01-25,1,3,27,177,8,18043,1,0
4298,8193,1,2024-03-21,1,24,248,1938,68,18045,1,0
4299,8195,2,2023-01-25,1,9,84,746,22,18050,1,0
4300,8195,1,2023-01-16,1,9,84,687,22,18052,1,0
4301,8198,1,2024-07-13,1,25,260,2033,71,18058,1,0
4302,8199,1,2024-06-09,1,17,169,1345,47,18060,1,0
4303,8208,1,2024-04-24,1,9,91,714,21,18079,1,0
4304,8209,1,2024-08-04,1,30,320,2428,87,18082,1,0
4305,8209,2,2024-08-26,1,30,320,2383,86,18081,1,0
4306,8216,1,2024-05-17,1,5,49,411,12,18094,1,0
4307,8217,1,2023-11-21,1,17,168,1409,48,18095,1,0
4308,8222,1,2024-07-12,1,24,249,1945,67,18100,1,0
4309,8224,1,2024-05-19,1,20,207,1633,54,18107,1,0
4310,8227,1,2024-02-05,1,13,133,1048,34,18113,1,0
4311,8228,1,2023-12-20,1,12,123,957,31,18116,1,0
4312,8229,2,2023-04-05,1,18,179,1481,49,18117,1,0
4313,8230,1,2023-05-30,1,16,155,1314,42,18118,1,0
4314,8232,1,2023-04-14,1,21,220,1714,59,18124,1,0
4315,8240,1,2023-11-17,1,21,214,1726,58,18141,1,0
4316,8241,1,2023-07-07,1,28,296,2279,80,18142,1,0
4317,8245,1,2024-05-23,1,30,322,2376,87,18153,1,0
4318,8246,1,2024-02-21,1,12,118,930,31,18156,1,0
4319,8246,1,2024-02-11,1,12,118,939,30,18155,1,0
4320,8247,1,2023-06-20,1,4,39,304,9,18157,1,0
4321,8247,1,2023-06-28,1,4,39,264,10,18160,1,0
4322,8249,1,2024-09-08,1,9,91,744,21,18165,1,0
4323,8252,1,2023-07-17,1,15,146,1203,38,18170,1,0
4324,8253,1,2024-06-08,1,2,14,120,4,18171,1,0
4325,8256,1,2023-07-25,1,10,94,817,24,18177,1,0
4326,8256,1,2023-08-20,1,10,94,829,25,18178,1,0
4327,8259,2,2023-07-20,1,13,129,1014,35,18183,1,0
4328,8260,1,2024-08-07,1,8,72,618,20,18186,1,0
4329,8264,1,2023-11-22,1,30,316,2379,87,18195,1,0
4330,8266,1,2023-11-03,1,29,305,2298,85,18197,1,0
4331,8267,1,2025-01-03,1,22,226,1742,61,18199,1,0
4332,8270,1,2023-04-27,1,3,23,219,8,18203,1,0
4333,8273,1,2023-08-31,1,5,43,361,13,18209,1,0
4334,8277,1,2024-08-23,1,14,138,1151,36,18217,1,0
4335,8277,1,2024-08-10,1,14,138,1132,37,18215,1,0
4336,8283,1,2024-05-05,1,19,192,1495,52,18226,1,0
4337,8288,2,2023-04-21,1,14,142,1136,36,18235,1,0
4338,8290,1,2024-06-24,1,20,200,1626,55,18238,1,0
4339,8291,1,2024-03-22,1,28,298,2254,80,18239,1,0
4340,8291,1,2024-03-30,1,28,298,2243,83,18240,1,0
4341,8292,1,2024-11-18,1,17,176,1356,45,18245,1,0
4342,8303,1,2023-12-17,1,29,311,2348,85,18269,1,0
4343,8303,1,2024-01-02,1,29,311,2321,85,18268,1,0
4344,8309,1,2024-06-28,1,15,145,1227,39,18280,1,0
4345,8310,1,2024-01-22,1,3,21,224,8,18282,1,0
4346,8311,1,2023-03-15,1,5,49,406,12,18283,1,0
4347,8311,1,2023-03-17,1,5,49,370,12,18284,1,0
4348,8316,1,2023-08-15,1,11,108,850,26,18292,1,0
4349,8318,1,2024-05-02,1,1,10,68,2,18297,1,0
4350,8318,1,2024-05-20,1,1,10,30,1,18296,1,0
4351,8320,1,2023-04-07,1,27,287,2175,78,18300,1,0
4352,8320,1,2023-04-10,1,27,287,2170,78,18299,1,0
4353,8321,1,2023-07-12,1,16,161,1265,42,18301,1,0
4354,8321,1,2023-07-02,1,16,161,1290,42,18302,1,0
4355,8322,1,2024-10-14,1,6,56,466,15,18303,1,0
4356,8323,1,2024-09-10,1,29,311,2297,85,18304,1,0
4357,8324,1,2023-02-03,1,11,108,898,28,18305,1,0
4358,8325,1,2024-07-27,1,6,55,449,15,18306,1,0
4359,8326,1,2023-10-19,1,11,116,899,28,18308,1,0
4360,8327,1,2024-10-18,1,5,45,377,12,18309,1,0
4361,8331,1,2023-06-03,1,20,208,1626,54,18315,1,0
4362,8336,1,2024-05-15,1,26,281,2111,74,18325,1,0
4363,8338,1,2024-06-26,1,21,216,1709,59,18329,1,0
4364,8341,1,2024-04-08,1,15,146,1171,40,18333,1,0
4365,8345,1,2024-01-18,1,4,34,326,9,18340,1,0
4366,8348,1,2023-06-09,1,1,6,72,1,18347,1,0
4367,8351,1,2023-06-15,1,7,66,572,16,18353,1,0
4368,8352,1,2023-02-15,1,24,252,1933,69,18356,1,0
4369,8354,1,2024-12-25,1,12,123,937,30,18359,1,0
4370,8366,1,2024-02-10,1,19,194,1499,53,18381,1,0
4371,8367,2,2024-03-10,1,21,213,1703,59,18382,1,0
4372,8368,1,2023-03-19,1,16,160,1300,42,18386,1,0
4373,8369,1,2023-06-02,1,8,72,660,20,18388,1,0
4374,8370,2,2024-09-02,1,7,69,549,17,18389,1,0
4375,8370,2,2024-09-16,1,7,69,538,16,18390,1,0
4376,8375,1,2023-05-17,1,29,304,2319,84,18397,1,0
4377,8376,1,2024-07-25,1,20,209,1631,54,18401,1,0
4378,8376,1,2024-07-27,1,20,209,1626,55,18400,1,0
4379,8383,1,2023-05-09,1,3,27,213,8,18414,1,0
4380,8384,1,2023-08-29,1,11,106,850,27,18416,1,0
4381,8398,1,2024-12-16,1,27,288,2197,78,18444,1,0
4382,8398,1,2024-12-18,1,27,288,2215,78,18442,1,0
4383,8399,2,2024-07-27,1,6,53,456,15,18446,1,0
4384,8401,2,2023-11-18,1,26,281,2062,74,18451,1,0
4385,8401,2,2023-11-14,1,26,281,2112,77,18452,1,0
4386,8404,1,2024-12-25,1,8,76,624,20,18458,1,0
4387,8409,1,2023-08-19,1,20,200,1646,55,18467,1,0
4388,8413,1,2024-05-24,1,5,50,358,11,18474,1,0
4389,8413,1,2024-05-23,1,5,50,358,13,18475,1,0
4390,8417,2,2023-04-12,1,17,167,1359,48,18482,1,0
4391,8417,1,2023-04-14,1,17,167,1338,47,18481,1,0
4392,8419,1,2023-02-18,1,2,16,138,5,18486,1,0
4393,8421,1,2024-10-27,1,24,251,1956,68,18490,1,0
4394,8423,1,2023-11-19,1,3,24,237,7,18493,1,0
4395,8424,1,2024-03-17,1,21,217,1670,58,18495,1,0
4396,8424,2,2024-03-17,1,21,217,1728,58,18494,1,0
4397,8425,1,2023-09-04,1,20,203,1609,55,18496,1,0
4398,8425,1,2023-08-21,1,20,203,1612,55,18499,1,0
4399,8430,2,2023-08-14,1,6,59,480,14,18509,1,0
4400,8430,1,2023-08-19,1,6,59,454,15,18510,1,0
4401,8432,1,2024-09-22,1,10,93,754,24,18515,1,0
4402,8433,1,2023-01-30,1,19,191,1567,53,18517,1,0
4403,8436,1,2024-03-29,1,3,23,177,7,18523,1,0
4404,8437,1,2023-06-16,1,12,120,928,32,18525,1,0
4405,8437,1,2023-05-27,1,12,120,939,30,18524,1,0
4406,8439,1,2024-10-15,1,29,305,2345,84,18529,1,0
4407,8443,2,2024-05-22,1,19,195,1531,53,18534,1,0
4408,8443,1,2024-05-23,1,19,195,1494,52,18535,1,0
4409,8445,1,2024-03-10,1,11,113,882,26,18540,1,0
4410,8445,1,2024-02-14,1,11,113,879,27,18538,1,0
4411,8447,1,2024-01-06,1,22,234,1779,62,18544,1,0
4412,8448,1,2024-06-18,1,22,234,1800,61,18545,1,0
4413,8448,2,2024-06-21,1,22,234,1743,61,18546,1,0
4414,8450,1,2023-06-09,1,19,191,1547,53,18549,1,0
4415,8454,1,2024-03-24,1,11,116,878,27,18556,1,0
4416,8458,1,2024-01-30,1,2,12,163,6,18566,1,0
4417,8459,1,2024-06-03,1,17,175,1344,47,18567,1,0
4418,8460,2,2024-02-29,1,27,289,2140,78,18568,1,0
4419,8461,1,2023-12-13,1,3,23,198,8,18569,1,0
4420,8462,2,2023-10-01,1,1,6,77,2,18571,1,0
4421,8463,1,2025-01-05,1,18,179,1434,50,18573,1,0
4422,8463,1,2025-01-05,1,18,179,1473,49,18572,1,0
4423,8465,1,2023-03-19,1,16,160,1297,44,18577,1,0
4424,8472,1,2024-11-17,1,8,77,592,20,18587,1,0
4425,8477,1,2024-12-19,1,13,132,1049,34,18600,1,0
4426,8477,1,2025-01-03,1,13,132,1007,34,18601,1,0
4427,8480,2,2023-07-10,1,27,289,2154,78,18605,1,0
4428,8480,1,2023-07-01,1,27,289,2189,78,18606,1,0
4429,8482,1,2024-05-06,1,24,254,1930,68,18610,1,0
4430,8488,2,2024-10-28,1,3,23,237,8,18622,1,0
4431,8490,1,2024-05-14,1,14,141,1153,37,18624,1,0
4432,8494,1,2024-03-09,1,14,136,1126,37,18632,1,0
4433,8500,1,2023-04-02,1,29,305,2342,84,18644,1,0
4434,8500,2,2023-04-01,1,29,305,2294,84,18645,1,0
4435,8505,1,2025-01-02,1,22,229,1773,61,18654,1,0
4436,8511,1,2023-12-18,1,4,40,307,10,18668,1,0
4437,8514,1,2023-09-25,1,24,255,1946,69,18673,1,0
4438,8514,1,2023-09-20,1,24,255,1915,69,18674,1,0
4439,8515,1,2024-01-11,1,16,162,1277,42,18676,1,0
4440,8515,1,2024-01-14,1,16,162,1318,44,18675,1,0
4441,8517,1,2024-11-24,1,28,295,2219,82,18681,1,0
4442,8519,1,2023-01-14,1,3,23,207,7,18685,1,0
4443,8526,1,2024-03-13,1,16,157,1302,42,18696,1,0
4444,8527,1,2023-11-23,1,2,16,161,4,18697,1,0
4445,8529,1,2023-07-08,1,11,106,906,28,18699,1,0
4446,8529,2,2023-07-01,1,11,106,844,26,18700,1,0
4447,8532,1,2024-01-24,1,20,206,1602,54,18704,1,0
4448,8533,1,2023-10-06,1,11,113,845,28,18708,1,0
4449,8533,2,2023-09-30,1,11,113,870,27,18707,1,0
4450,8534,1,2024-10-03,1,19,194,1506,52,18709,1,0
4451,8534,2,2024-10-07,1,19,194,1513,51,18710,1,0
4452,8537,1,2024-01-23,1,23,242,1880,63,18717,1,0
4453,8537,1,2024-01-20,1,23,242,1821,64,18716,1,0
4454,8538,1,2024-03-15,1,8,71,620,20,18722,1,0
4455,8538,1,2024-03-26,1,8,71,659,20,18720,1,0
4456,8539,1,2024-01-09,1,20,208,1630,54,18725,1,0
4457,8539,1,2024-01-07,1,20,208,1569,55,18723,1,0
4458,8548,1,2023-07-27,1,21,217,1704,58,18737,1,0
4459,8549,1,2023-05-23,1,15,151,1158,40,18738,1,0
4460,8552,2,2024-08-12,1,3,24,207,8,18742,1,0
4461,8556,2,2024-12-04,1,11,108,862,28,18753,1,0
4462,8557,1,2024-03-29,1,12,124,914,32,18754,1,0
4463,8557,1,2024-03-21,1,12,124,918,30,18755,1,0
4464,8569,2,2023-11-22,1,29,310,2300,85,18783,1,0
4465,8570,1,2024-09-20,1,27,292,2192,79,18787,1,0
4466,8572,1,2024-05-31,1,23,246,1827,63,18789,1,0
4467,8573,1,2023-02-02,1,12,125,918,30,18790,1,0
4468,8578,1,2024-04-28,1,15,149,1235,39,18799,1,0
4469,8579,1,2024-12-21,1,11,108,890,27,18801,1,0
4470,8583,1,2023-09-05,1,28,297,2239,81,18809,1,0
4471,8584,2,2023-09-26,1,1,9,10,1,18813,1,0
4472,8584,2,2023-09-14,1,1,9,13,2,18812,1,0
4473,8588,1,2024-10-28,1,6,58,479,14,18821,1,0
4474,8590,1,2023-06-22,1,5,47,408,12,18824,1,0
4475,8591,1,2023-10-17,1,1,10,74,1,18825,1,0
4476,8591,1,2023-09-28,1,1,10,67,3,18826,1,0
4477,8593,1,2023-07-31,1,23,237,1861,65,18832,1,0
4478,8593,1,2023-08-06,1,23,237,1870,66,18833,1,0
4479,8594,1,2023-07-15,1,18,184,1483,50,18834,1,0
4480,8594,1,2023-07-22,1,18,184,1436,50,18835,1,0
4481,8595,1,2024-05-11,1,20,209,1636,55,18836,1,0
4482,8596,1,2023-03-24,1,26,273,2104,75,18837,1,0
4483,8599,1,2024-03-01,1,24,255,1923,69,18845,1,0
4484,8599,1,2024-03-01,1,24,255,1963,70,18844,1,0
4485,8601,1,2023-07-28,1,25,268,2008,73,18847,1,0
4486,8603,1,2023-04-22,1,30,313,2374,87,18850,1,0
4487,8606,1,2023-07-08,1,3,23,190,8,18858,1,0
4488,8607,1,2024-06-30,1,8,74,620,19,18861,1,0
4489,8607,2,2024-06-27,1,8,74,624,20,18859,1,0
4490,8612,1,2024-08-09,1,23,238,1875,65,18872,1,0
4491,8613,1,2023-05-26,1,25,268,2039,73,18874,1,0
4492,8617,2,2023-09-06,1,21,221,1702,59,18881,1,0
4493,8619,2,2024-07-06,1,14,143,1080,36,18887,1,0
4494,8619,2,2024-06-13,1,14,143,1103,37,18886,1,0
4495,8621,1,2023-09-16,1,20,207,1607,55,18894,1,0
4496,8622,1,2024-04-02,1,27,288,2153,78,18896,1,0
4497,8625,2,2023-08-04,1,20,201,1628,54,18906,1,0
4498,8625,1,2023-08-15,1,20,201,1577,55,18905,1,0
4499,8627,2,2024-11-11,1,10,100,763,25,18908,1,0
4500,8628,2,2023-12-24,1,19,196,1507,51,18910,1,0
4501,8628,1,2024-01-03,1,19,196,1488,52,18909,1,0
4502,8629,1,2023-06-07,1,24,254,1948,70,18911,1,0
4503,8630,1,2024-03-29,1,8,73,585,19,18912,1,0
4504,8634,1,2023-09-22,1,9,90,718,22,18920,1,0
4505,8638,1,2024-03-05,1,29,306,2311,84,18926,1,0
4506,8640,1,2023-05-16,1,11,112,859,26,18929,1,0
4507,8640,1,2023-05-04,1,11,112,856,28,18931,1,0
4508,8643,1,2024-09-03,1,20,204,1595,54,18941,1,0
4509,8643,2,2024-09-22,1,20,204,1624,55,18940,1,0
4510,8644,1,2024-06-01,1,17,168,1405,45,18944,1,0
4511,8644,1,2024-05-29,1,17,168,1347,46,18943,1,0
4512,8645,1,2024-03-18,1,5,43,378,11,18946,1,0
4513,8645,1,2024-03-20,1,5,43,365,13,18947,1,0
4514,8649,1,2024-11-06,1,17,174,1393,45,18955,1,0
4515,8650,1,2024-03-14,1,14,143,1119,37,18958,1,0
4516,8651,1,2023-07-28,1,9,86,722,21,18959,1,0
4517,8655,1,2024-04-23,1,22,227,1807,62,18967,1,0
4518,8656,1,2023-05-10,1,25,268,1985,72,18970,1,0
4519,8658,1,2023-08-05,1,7,62,539,16,18976,1,0
4520,8658,2,2023-07-31,1,7,62,508,16,18975,1,0
4521,8659,1,2023-07-25,1,9,87,747,22,18980,1,0
4522,8659,1,2023-07-22,1,9,87,740,21,18979,1,0
4523,8660,1,2024-10-15,1,25,259,2047,72,18982,1,0
4524,8661,1,2024-05-14,1,30,313,2423,87,18988,1,0
4525,8662,1,2023-02-15,1,30,320,2434,87,18991,1,0
4526,8665,2,2023-02-16,1,2,12,146,4,18998,1,0
4527,8666,1,2024-12-14,1,4,37,314,9,19002,1,0
4528,8667,1,2023-05-14,1,27,287,2169,78,19004,1,0
4529,8668,1,2024-02-11,1,9,88,730,22,19006,1,0
4530,8669,1,2023-06-30,1,7,64,575,16,19008,1,0
4531,8670,1,2024-12-09,1,25,258,2003,72,19011,1,0
4532,8684,1,2023-04-22,1,14,142,1149,36,19037,1,0
4533,8686,1,2024-09-07,1,12,118,919,30,19042,1,0
4534,8687,1,2024-05-24,1,24,254,1964,67,19046,1,0
4535,8687,1,2024-05-04,1,24,254,1967,67,19045,1,0
4536,8689,1,2023-07-08,1,4,39,335,9,19049,1,0
4537,8691,1,2023-02-27,1,6,56,468,15,19054,1,0
4538,8691,1,2023-03-21,1,6,56,459,14,19053,1,0
4539,8694,1,2024-08-12,1,3,30,191,7,19059,1,0
4540,8695,1,2023-01-07,1,5,44,399,13,19062,1,0
4541,8695,1,2023-02-04,1,5,44,380,13,19061,1,0
4542,8698,1,2023-12-11,1,3,25,191,8,19067,1,0
4543,8700,1,2024-10-10,1,20,207,1586,55,19072,1,0
4544,8705,1,2023-04-08,1,22,226,1770,61,19087,1,0
4545,8705,1,2023-03-29,1,22,226,1771,61,19086,1,0
4546,8707,1,2023-12-31,1,30,321,2382,86,19090,1,0
4547,8708,1,2024-12-25,1,21,213,1679,59,19091,1,0
4548,8710,2,2023-07-19,1,14,136,1091,36,19094,1,0
4549,8711,1,2024-08-05,1,1,8,14,2,19095,1,0
4550,8713,1,2024-08-25,1,10,104,804,25,19100,1,0
4551,8713,1,2024-08-25,1,10,104,795,25,19099,1,0
4552,8717,1,2024-04-15,1,19,198,1522,52,19107,1,0
4553,8717,1,2024-05-12,1,19,198,1558,52,19106,1,0
4554,8721,1,2023-10-23,1,16,156,1302,44,19114,1,0
4555,8722,1,2023-09-17,1,20,208,1605,54,19115,1,0
4556,8723,1,2023-09-28,1,3,28,207,8,19116,1,0
4557,8737,1,2024-01-24,1,13,127,1072,33,19145,1,0
4558,8740,1,2024-08-28,1,8,74,619,20,19151,1,0
4559,8742,2,2023-09-12,1,16,156,1269,44,19155,1,0
4560,8743,1,2023-07-09,1,21,220,1678,59,19158,1,0
4561,8743,1,2023-07-16,1,21,220,1651,58,19156,1,0
4562,8744,1,2024-04-15,1,7,64,552,16,19160,1,0
4563,8744,1,2024-04-07,1,7,64,552,17,19161,1,0
4564,8748,2,2024-08-07,1,15,147,1196,41,19170,1,0
4565,8752,1,2024-05-17,1,17,168,1355,48,19181,1,0
4566,8753,1,2024-06-12,1,21,220,1707,56,19182,1,0
4567,8754,2,2023-10-10,1,25,268,2024,71,19183,1,0
4568,8758,2,2023-08-25,1,11,108,889,27,19188,1,0
4569,8759,1,2023-04-11,1,16,155,1255,44,19189,1,0
4570,8761,1,2023-07-04,1,16,156,1315,44,19192,1,0
4571,8763,1,2023-08-28,1,8,73,618,19,19196,1,0
4572,8766,1,2024-03-24,1,6,56,477,15,19205,1,0
4573,8767,1,2024-03-17,1,25,263,2040,73,19206,1,0
4574,8773,1,2023-08-07,1,19,195,1508,53,19216,1,0
4575,8775,1,2024-02-19,1,4,35,292,10,19221,1,0
4576,8776,1,2023-02-12,1,26,276,2074,75,19223,1,0
4577,8777,1,2024-05-01,1,21,214,1711,57,19224,1,0
4578,8778,1,2024-03-06,1,23,240,1891,63,19225,1,0
4579,8779,1,2023-06-01,1,4,33,310,9,19226,1,0
4580,8782,1,2023-11-12,1,29,307,2295,84,19232,1,0
4581,8784,1,2024-04-08,1,17,171,1335,45,19235,1,0
4582,8790,1,2023-09-17,1,29,307,2305,84,19249,1,0
4583,8792,2,2024-12-26,1,2,14,155,6,19253,1,0
4584,8793,2,2023-06-17,1,2,19,153,6,19254,1,0
4585,8794,1,2023-03-23,1,1,5,45,1,19256,1,0
4586,8795,1,2023-05-13,1,7,62,515,17,19257,1,0
4587,8795,1,2023-05-04,1,7,62,573,16,19258,1,0
4588,8796,1,2023-11-04,1,4,33,298,10,19259,1,0
4589,8796,1,2023-10-22,1,4,33,309,9,19260,1,0
4590,8797,1,2023-06-21,1,11,114,858,27,19261,1,0
4591,8800,1,2023-12-05,1,11,110,861,26,19270,1,0
4592,8802,1,2024-04-18,1,5,45,373,12,19273,1,0
4593,8803,1,2023-08-21,1,8,76,664,20,19277,1,0
4594,8803,1,2023-08-05,1,8,76,651,18,19276,1,0
4595,8806,1,2024-08-25,1,9,84,704,21,19283,1,0
4596,8808,1,2024-06-06,1,8,79,641,20,19287,1,0
4597,8811,1,2024-06-16,1,21,217,1666,58,19291,1,0
4598,8812,1,2023-05-03,1,19,197,1494,52,19293,1,0
4599,8813,1,2023-04-03,1,26,276,2105,75,19294,1,0
4600,8814,1,2024-08-07,1,2,16,122,5,19295,1,0
4601,8814,1,2024-08-03,1,2,16,150,4,19296,1,0
4602,8816,1,2024-11-15,1,21,214,1724,59,19298,1,0
4603,8818,1,2024-03-19,1,30,320,2388,87,19302,1,0
4604,8818,1,2024-03-05,1,30,320,2368,87,19303,1,0
4605,8821,1,2023-09-11,1,16,161,1309,44,19309,1,0
4606,8822,1,2024-03-28,1,25,261,2037,72,19311,1,0
4607,8825,1,2023-11-17,1,9,85,721,21,19319,1,0
4608,8825,1,2023-11-10,1,9,85,671,21,19320,1,0
4609,8828,1,2023-03-11,1,18,183,1459,49,19324,1,0
4610,8830,1,2023-12-05,1,14,137,1079,37,19329,1,0
4611,8831,1,2024-09-03,1,29,308,2313,85,19332,1,0
4612,8831,2,2024-08-19,1,29,308,2361,85,19330,1,0
4613,8833,2,2023-11-22,1,18,188,1447,50,19335,1,0
4614,8833,1,2023-11-12,1,18,188,1470,49,19334,1,0
4615,8834,1,2023-09-17,1,9,89,686,22,19336,1,0
4616,8835,1,2024-09-05,1,6,54,434,15,19337,1,0
4617,8839,1,2024-04-05,1,5,44,348,13,19347,1,0
4618,8839,1,2024-03-14,1,5,44,393,11,19346,1,0
4619,8840,1,2024-01-28,1,25,267,1986,72,19351,1,0
4620,8840,1,2024-01-19,1,25,267,2024,71,19350,1,0
4621,8849,1,2024-01-18,1,28,294,2283,80,19364,1,0
4622,8849,1,2023-12-22,1,28,294,2263,83,19365,1,0
4623,8854,2,2023-02-17,1,25,262,2001,73,19378,1,0
4624,8854,1,2023-02-22,1,25,262,2016,72,19379,1,0
4625,8857,1,2023-02-12,1,21,221,1654,56,19388,1,0
4626,8857,1,2023-03-07,1,21,221,1686,57,19387,1,0
4627,8858,2,2023-11-14,1,26,273,2113,77,19389,1,0
4628,8861,1,2024-11-14,1,3,21,246,8,19396,1,0
4629,8862,1,2023-07-24,1,23,242,1825,65,19398,1,0
4630,8865,1,2024-05-22,1,23,242,1844,63,19402,1,0
4631,8866,1,2024-07-01,1,12,124,926,31,19405,1,0
4632,8868,1,2023-10-20,1,28,299,2263,83,19407,1,0
4633,8868,1,2023-10-21,1,28,299,2247,81,19408,1,0
4634,8869,2,2024-12-02,1,21,220,1654,57,19410,1,0
4635,8870,1,2023-04-01,1,18,181,1421,50,19411,1,0
4636,8872,1,2024-06-23,1,28,297,2257,80,19416,1,0
4637,8873,1,2023-12-07,1,7,63,551,16,19417,1,0
4638,8874,2,2023-10-15,1,19,198,1555,51,19418,1,0
4639,8874,1,2023-10-16,1,19,198,1496,52,19419,1,0
4640,8875,1,2024-07-31,1,9,89,666,22,19421,1,0
4641,8875,2,2024-07-28,1,9,89,666,22,19420,1,0
4642,8877,1,2024-01-03,1,19,191,1526,52,19424,1,0
4643,8878,1,2024-03-23,1,14,136,1127,37,19426,1,0
4644,8881,1,2024-01-18,1,15,149,1177,40,19429,1,0
4645,8882,2,2024-01-03,1,19,196,1502,52,19431,1,0
4646,8890,2,2023-01-14,1,26,278,2110,77,19449,1,0
4647,8890,1,2023-01-08,1,26,278,2106,74,19450,1,0
4648,8892,2,2024-02-20,1,6,59,475,15,19454,1,0
4649,8892,2,2024-03-11,1,6,59,479,14,19453,1,0
4650,8893,1,2023-02-23,1,11,107,882,27,19456,1,0
4651,8894,1,2024-10-22,1,9,88,685,21,19459,1,0
4652,8896,1,2024-08-07,1,16,162,1273,44,19462,1,0
4653,8897,1,2024-05-01,1,26,270,2119,76,19463,1,0
4654,8898,1,2023-11-05,1,12,123,930,32,19464,1,0
4655,8898,1,2023-11-03,1,12,123,975,29,19465,1,0
4656,8904,1,2023-04-29,1,13,129,1000,35,19475,1,0
4657,8904,1,2023-04-21,1,13,129,1009,33,19476,1,0
4658,8905,1,2024-11-07,1,14,141,1104,36,19477,1,0
4659,8906,1,2024-11-15,1,8,80,600,20,19478,1,0
4660,8907,1,2024-09-19,1,4,38,296,9,19480,1,0
